
 *******************************************************************************

EXEMPLO 3D DINAMICO SOLO (1600 BE e 5 EE)                                  


DADOS

  NÚMERO DE ELEMENTOS DA MALHA= 1605
  NÚMERO DE ELEMENTOS DE CONTORNO= 1600
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS= 1685
  NÚMERO DE PONTOS DE GAUSS=   8
  MÓDULO DE CISALHAMENTO=  0.1000000D+01
   369      442      481      482      443   -0.5250D+01 -0.5750D+01  0.0000D+00
   370      481      520      521      482   -0.5250D+01 -0.5250D+01  0.0000D+00
   371      520      559      560      521   -0.5250D+01 -0.4750D+01  0.0000D+00
   372      559      598      599      560   -0.5250D+01 -0.4250D+01  0.0000D+00
   373      598      637      638      599   -0.5250D+01 -0.3750D+01  0.0000D+00
   374      637      676      677      638   -0.5250D+01 -0.3250D+01  0.0000D+00
   375      676      715      716      677   -0.5250D+01 -0.2750D+01  0.0000D+00
   376      715      754      755      716   -0.5250D+01 -0.2250D+01  0.0000D+00
   377      754      793      794      755   -0.5250D+01 -0.1750D+01  0.0000D+00
   378      793      832      833      794   -0.5250D+01 -0.1250D+01  0.0000D+00
   379      832      871      872      833   -0.5250D+01 -0.7500D+00  0.0000D+00
   380      871      910      911      872   -0.5250D+01 -0.2500D+00  0.0000D+00
   381      910      949      950      911   -0.5250D+01  0.2500D+00  0.0000D+00
   382      949      988      989      950   -0.5250D+01  0.7500D+00  0.0000D+00
   383      988     1027     1028      989   -0.5250D+01  0.1250D+01  0.0000D+00
   384     1027     1066     1067     1028   -0.5250D+01  0.1750D+01  0.0000D+00
   385     1066     1105     1106     1067   -0.5250D+01  0.2250D+01  0.0000D+00
   386     1105     1144     1145     1106   -0.5250D+01  0.2750D+01  0.0000D+00
   387     1144     1183     1184     1145   -0.5250D+01  0.3250D+01  0.0000D+00
   388     1183     1222     1223     1184   -0.5250D+01  0.3750D+01  0.0000D+00
   389     1222     1261     1262     1223   -0.5250D+01  0.4250D+01  0.0000D+00
   390     1261     1300     1301     1262   -0.5250D+01  0.4750D+01  0.0000D+00
   391     1300     1339     1340     1301   -0.5250D+01  0.5250D+01  0.0000D+00
   392     1339     1378     1379     1340   -0.5250D+01  0.5750D+01  0.0000D+00
   393     1378     1417     1418     1379   -0.5250D+01  0.6250D+01  0.0000D+00
   394     1417     1456     1457     1418   -0.5250D+01  0.6750D+01  0.0000D+00
   395     1456     1495     1496     1457   -0.5250D+01  0.7250D+01  0.0000D+00
   396     1495     1534     1535     1496   -0.5250D+01  0.7750D+01  0.0000D+00
   397     1534     1573     1574     1535   -0.5250D+01  0.8250D+01  0.0000D+00
   398     1573     1612     1613     1574   -0.5250D+01  0.8750D+01  0.0000D+00
   399     1612     1651     1652     1613   -0.5250D+01  0.9250D+01  0.0000D+00
   400     1651       51       52     1652   -0.5250D+01  0.9750D+01  0.0000D+00
   401      151      170      171      150   -0.4750D+01 -0.9750D+01  0.0000D+00
   402      170      209      210      171   -0.4750D+01 -0.9250D+01  0.0000D+00
   403      209      248      249      210   -0.4750D+01 -0.8750D+01  0.0000D+00
   404      248      287      288      249   -0.4750D+01 -0.8250D+01  0.0000D+00
   405      287      326      327      288   -0.4750D+01 -0.7750D+01  0.0000D+00
   406      326      365      366      327   -0.4750D+01 -0.7250D+01  0.0000D+00
   407      365      404      405      366   -0.4750D+01 -0.6750D+01  0.0000D+00
   408      404      443      444      405   -0.4750D+01 -0.6250D+01  0.0000D+00
   409      443      482      483      444   -0.4750D+01 -0.5750D+01  0.0000D+00
   410      482      521      522      483   -0.4750D+01 -0.5250D+01  0.0000D+00
   411      521      560      561      522   -0.4750D+01 -0.4750D+01  0.0000D+00
   412      560      599      600      561   -0.4750D+01 -0.4250D+01  0.0000D+00
   413      599      638      639      600   -0.4750D+01 -0.3750D+01  0.0000D+00
   414      638      677      678      639   -0.4750D+01 -0.3250D+01  0.0000D+00
   415      677      716      717      678   -0.4750D+01 -0.2750D+01  0.0000D+00
   416      716      755      756      717   -0.4750D+01 -0.2250D+01  0.0000D+00
   417      755      794      795      756   -0.4750D+01 -0.1750D+01  0.0000D+00
   418      794      833      834      795   -0.4750D+01 -0.1250D+01  0.0000D+00
   419      833      872      873      834   -0.4750D+01 -0.7500D+00  0.0000D+00
   420      872      911      912      873   -0.4750D+01 -0.2500D+00  0.0000D+00
   421      911      950      951      912   -0.4750D+01  0.2500D+00  0.0000D+00
   422      950      989      990      951   -0.4750D+01  0.7500D+00  0.0000D+00
   423      989     1028     1029      990   -0.4750D+01  0.1250D+01  0.0000D+00
   424     1028     1067     1068     1029   -0.4750D+01  0.1750D+01  0.0000D+00
   425     1067     1106     1107     1068   -0.4750D+01  0.2250D+01  0.0000D+00
   426     1106     1145     1146     1107   -0.4750D+01  0.2750D+01  0.0000D+00
   427     1145     1184     1185     1146   -0.4750D+01  0.3250D+01  0.0000D+00
   428     1184     1223     1224     1185   -0.4750D+01  0.3750D+01  0.0000D+00
   429     1223     1262     1263     1224   -0.4750D+01  0.4250D+01  0.0000D+00
   430     1262     1301     1302     1263   -0.4750D+01  0.4750D+01  0.0000D+00
   431     1301     1340     1341     1302   -0.4750D+01  0.5250D+01  0.0000D+00
   432     1340     1379     1380     1341   -0.4750D+01  0.5750D+01  0.0000D+00
   433     1379     1418     1419     1380   -0.4750D+01  0.6250D+01  0.0000D+00
   434     1418     1457     1458     1419   -0.4750D+01  0.6750D+01  0.0000D+00
   435     1457     1496     1497     1458   -0.4750D+01  0.7250D+01  0.0000D+00
   436     1496     1535     1536     1497   -0.4750D+01  0.7750D+01  0.0000D+00
   437     1535     1574     1575     1536   -0.4750D+01  0.8250D+01  0.0000D+00
   438     1574     1613     1614     1575   -0.4750D+01  0.8750D+01  0.0000D+00
   439     1613     1652     1653     1614   -0.4750D+01  0.9250D+01  0.0000D+00
   440     1652       52       53     1653   -0.4750D+01  0.9750D+01  0.0000D+00
   441      150      171      172      149   -0.4250D+01 -0.9750D+01  0.0000D+00
   442      171      210      211      172   -0.4250D+01 -0.9250D+01  0.0000D+00
   443      210      249      250      211   -0.4250D+01 -0.8750D+01  0.0000D+00
   444      249      288      289      250   -0.4250D+01 -0.8250D+01  0.0000D+00
   445      288      327      328      289   -0.4250D+01 -0.7750D+01  0.0000D+00
   446      327      366      367      328   -0.4250D+01 -0.7250D+01  0.0000D+00
   447      366      405      406      367   -0.4250D+01 -0.6750D+01  0.0000D+00
   448      405      444      445      406   -0.4250D+01 -0.6250D+01  0.0000D+00
   449      444      483      484      445   -0.4250D+01 -0.5750D+01  0.0000D+00
   450      483      522      523      484   -0.4250D+01 -0.5250D+01  0.0000D+00
   451      522      561      562      523   -0.4250D+01 -0.4750D+01  0.0000D+00
   452      561      600      601      562   -0.4250D+01 -0.4250D+01  0.0000D+00
   453      600      639      640      601   -0.4250D+01 -0.3750D+01  0.0000D+00
   454      639      678      679      640   -0.4250D+01 -0.3250D+01  0.0000D+00
   455      678      717      718      679   -0.4250D+01 -0.2750D+01  0.0000D+00
   456      717      756      757      718   -0.4250D+01 -0.2250D+01  0.0000D+00
   457      756      795      796      757   -0.4250D+01 -0.1750D+01  0.0000D+00
   458      795      834      835      796   -0.4250D+01 -0.1250D+01  0.0000D+00
   459      834      873      874      835   -0.4250D+01 -0.7500D+00  0.0000D+00
   460      873      912      913      874   -0.4250D+01 -0.2500D+00  0.0000D+00
   461      912      951      952      913   -0.4250D+01  0.2500D+00  0.0000D+00
   462      951      990      991      952   -0.4250D+01  0.7500D+00  0.0000D+00
   463      990     1029     1030      991   -0.4250D+01  0.1250D+01  0.0000D+00
   464     1029     1068     1069     1030   -0.4250D+01  0.1750D+01  0.0000D+00
   465     1068     1107     1108     1069   -0.4250D+01  0.2250D+01  0.0000D+00
   466     1107     1146     1147     1108   -0.4250D+01  0.2750D+01  0.0000D+00
   467     1146     1185     1186     1147   -0.4250D+01  0.3250D+01  0.0000D+00
   468     1185     1224     1225     1186   -0.4250D+01  0.3750D+01  0.0000D+00
   469     1224     1263     1264     1225   -0.4250D+01  0.4250D+01  0.0000D+00
   470     1263     1302     1303     1264   -0.4250D+01  0.4750D+01  0.0000D+00
   471     1302     1341     1342     1303   -0.4250D+01  0.5250D+01  0.0000D+00
   472     1341     1380     1381     1342   -0.4250D+01  0.5750D+01  0.0000D+00
   473     1380     1419     1420     1381   -0.4250D+01  0.6250D+01  0.0000D+00
   474     1419     1458     1459     1420   -0.4250D+01  0.6750D+01  0.0000D+00
   475     1458     1497     1498     1459   -0.4250D+01  0.7250D+01  0.0000D+00
   476     1497     1536     1537     1498   -0.4250D+01  0.7750D+01  0.0000D+00
   477     1536     1575     1576     1537   -0.4250D+01  0.8250D+01  0.0000D+00
   478     1575     1614     1615     1576   -0.4250D+01  0.8750D+01  0.0000D+00
   479     1614     1653     1654     1615   -0.4250D+01  0.9250D+01  0.0000D+00
   480     1653       53       54     1654   -0.4250D+01  0.9750D+01  0.0000D+00
   481      149      172      173      148   -0.3750D+01 -0.9750D+01  0.0000D+00
   482      172      211      212      173   -0.3750D+01 -0.9250D+01  0.0000D+00
   483      211      250      251      212   -0.3750D+01 -0.8750D+01  0.0000D+00
   484      250      289      290      251   -0.3750D+01 -0.8250D+01  0.0000D+00
   485      289      328      329      290   -0.3750D+01 -0.7750D+01  0.0000D+00
   486      328      367      368      329   -0.3750D+01 -0.7250D+01  0.0000D+00
   487      367      406      407      368   -0.3750D+01 -0.6750D+01  0.0000D+00
   488      406      445      446      407   -0.3750D+01 -0.6250D+01  0.0000D+00
   489      445      484      485      446   -0.3750D+01 -0.5750D+01  0.0000D+00
   490      484      523      524      485   -0.3750D+01 -0.5250D+01  0.0000D+00
   491      523      562      563      524   -0.3750D+01 -0.4750D+01  0.0000D+00
   492      562      601      602      563   -0.3750D+01 -0.4250D+01  0.0000D+00
   493      601      640      641      602   -0.3750D+01 -0.3750D+01  0.0000D+00
   494      640      679      680      641   -0.3750D+01 -0.3250D+01  0.0000D+00
   495      679      718      719      680   -0.3750D+01 -0.2750D+01  0.0000D+00
   496      718      757      758      719   -0.3750D+01 -0.2250D+01  0.0000D+00
   497      757      796      797      758   -0.3750D+01 -0.1750D+01  0.0000D+00
   498      796      835      836      797   -0.3750D+01 -0.1250D+01  0.0000D+00
   499      835      874      875      836   -0.3750D+01 -0.7500D+00  0.0000D+00
   500      874      913      914      875   -0.3750D+01 -0.2500D+00  0.0000D+00
   501      913      952      953      914   -0.3750D+01  0.2500D+00  0.0000D+00
   502      952      991      992      953   -0.3750D+01  0.7500D+00  0.0000D+00
   503      991     1030     1031      992   -0.3750D+01  0.1250D+01  0.0000D+00
   504     1030     1069     1070     1031   -0.3750D+01  0.1750D+01  0.0000D+00
   505     1069     1108     1109     1070   -0.3750D+01  0.2250D+01  0.0000D+00
   506     1108     1147     1148     1109   -0.3750D+01  0.2750D+01  0.0000D+00
   507     1147     1186     1187     1148   -0.3750D+01  0.3250D+01  0.0000D+00
   508     1186     1225     1226     1187   -0.3750D+01  0.3750D+01  0.0000D+00
   509     1225     1264     1265     1226   -0.3750D+01  0.4250D+01  0.0000D+00
   510     1264     1303     1304     1265   -0.3750D+01  0.4750D+01  0.0000D+00
   511     1303     1342     1343     1304   -0.3750D+01  0.5250D+01  0.0000D+00
   512     1342     1381     1382     1343   -0.3750D+01  0.5750D+01  0.0000D+00
   513     1381     1420     1421     1382   -0.3750D+01  0.6250D+01  0.0000D+00
   514     1420     1459     1460     1421   -0.3750D+01  0.6750D+01  0.0000D+00
   515     1459     1498     1499     1460   -0.3750D+01  0.7250D+01  0.0000D+00
   516     1498     1537     1538     1499   -0.3750D+01  0.7750D+01  0.0000D+00
   517     1537     1576     1577     1538   -0.3750D+01  0.8250D+01  0.0000D+00
   518     1576     1615     1616     1577   -0.3750D+01  0.8750D+01  0.0000D+00
   519     1615     1654     1655     1616   -0.3750D+01  0.9250D+01  0.0000D+00
   520     1654       54       55     1655   -0.3750D+01  0.9750D+01  0.0000D+00
   521      148      173      174      147   -0.3250D+01 -0.9750D+01  0.0000D+00
   522      173      212      213      174   -0.3250D+01 -0.9250D+01  0.0000D+00
   523      212      251      252      213   -0.3250D+01 -0.8750D+01  0.0000D+00
   524      251      290      291      252   -0.3250D+01 -0.8250D+01  0.0000D+00
   525      290      329      330      291   -0.3250D+01 -0.7750D+01  0.0000D+00
   526      329      368      369      330   -0.3250D+01 -0.7250D+01  0.0000D+00
   527      368      407      408      369   -0.3250D+01 -0.6750D+01  0.0000D+00
   528      407      446      447      408   -0.3250D+01 -0.6250D+01  0.0000D+00
   529      446      485      486      447   -0.3250D+01 -0.5750D+01  0.0000D+00
   530      485      524      525      486   -0.3250D+01 -0.5250D+01  0.0000D+00
   531      524      563      564      525   -0.3250D+01 -0.4750D+01  0.0000D+00
   532      563      602      603      564   -0.3250D+01 -0.4250D+01  0.0000D+00
   533      602      641      642      603   -0.3250D+01 -0.3750D+01  0.0000D+00
   534      641      680      681      642   -0.3250D+01 -0.3250D+01  0.0000D+00
   535      680      719      720      681   -0.3250D+01 -0.2750D+01  0.0000D+00
   536      719      758      759      720   -0.3250D+01 -0.2250D+01  0.0000D+00
   537      758      797      798      759   -0.3250D+01 -0.1750D+01  0.0000D+00
   538      797      836      837      798   -0.3250D+01 -0.1250D+01  0.0000D+00
   539      836      875      876      837   -0.3250D+01 -0.7500D+00  0.0000D+00
   540      875      914      915      876   -0.3250D+01 -0.2500D+00  0.0000D+00
   541      914      953      954      915   -0.3250D+01  0.2500D+00  0.0000D+00
   542      953      992      993      954   -0.3250D+01  0.7500D+00  0.0000D+00
   543      992     1031     1032      993   -0.3250D+01  0.1250D+01  0.0000D+00
   544     1031     1070     1071     1032   -0.3250D+01  0.1750D+01  0.0000D+00
   545     1070     1109     1110     1071   -0.3250D+01  0.2250D+01  0.0000D+00
   546     1109     1148     1149     1110   -0.3250D+01  0.2750D+01  0.0000D+00
   547     1148     1187     1188     1149   -0.3250D+01  0.3250D+01  0.0000D+00
   548     1187     1226     1227     1188   -0.3250D+01  0.3750D+01  0.0000D+00
   549     1226     1265     1266     1227   -0.3250D+01  0.4250D+01  0.0000D+00
   550     1265     1304     1305     1266   -0.3250D+01  0.4750D+01  0.0000D+00
   551     1304     1343     1344     1305   -0.3250D+01  0.5250D+01  0.0000D+00
   552     1343     1382     1383     1344   -0.3250D+01  0.5750D+01  0.0000D+00
   553     1382     1421     1422     1383   -0.3250D+01  0.6250D+01  0.0000D+00
   554     1421     1460     1461     1422   -0.3250D+01  0.6750D+01  0.0000D+00
   555     1460     1499     1500     1461   -0.3250D+01  0.7250D+01  0.0000D+00
   556     1499     1538     1539     1500   -0.3250D+01  0.7750D+01  0.0000D+00
   557     1538     1577     1578     1539   -0.3250D+01  0.8250D+01  0.0000D+00
   558     1577     1616     1617     1578   -0.3250D+01  0.8750D+01  0.0000D+00
   559     1616     1655     1656     1617   -0.3250D+01  0.9250D+01  0.0000D+00
   560     1655       55       56     1656   -0.3250D+01  0.9750D+01  0.0000D+00
   561      147      174      175      146   -0.2750D+01 -0.9750D+01  0.0000D+00
   562      174      213      214      175   -0.2750D+01 -0.9250D+01  0.0000D+00
